15,rahāṣu
15,Rihihu
15,šahtu
15,Salmanu-ašared_I
15,šalû
15,šammu
15,Šamši-Adad_V
15,ša-rēši
15,Šarrat-nipha_d
15,šâti
15,siāqu
15,šukuttu
15,suppû
15,tallaktu
15,ṭīdu
15,URdammaniʾ
15,urru
15,zabālu
14,abbu
14,adnātu
14,Aduni-Baʾal
14,Antu_d
14,Arṣašku
14,asliš
14,Ayaru
14,Azi-Baʾal
14,Bit-Šaʾalli
14,bītu&&qātu
14,buʾāru
14,buʾʾû
14,danniš
14,daqāqu
14,Duʾuzu
14,Ehulhul
14,elītu
14,ešqu
14,Gublayu
14,hamṭiš
14,Hararate
14,harru
14,igirû
14,inūšu
14,kamûtu
14,kigallu
14,kinūnu
14,Kulaba
14,lābu
14,Laqayu
14,lētu
14,mâdu
14,maqittu
14,maqlūtu
14,maṣṣaru
14,muribbu
14,mušlālu
14,mušteʾʾû
14,Mutallu
14,Nabu-šarru-uṣur
14,naptanu
14,Ninšiku_d
14,nītu
14,Nudimmud_d
14,pašallu
14,pašāru
14,patāqu
14,pelludû
14,pendû
14,qamû
14,Salmanu-ašared_III
14,šamaššammū
14,šandabakku
14,šaniānu
14,šêtu
14,Ṣiṣṣirtu
14,šupku
14,tamû
14,taphu
14,tayyartu
14,terhatu
14,Uauš
14,Ubudu
14,Umbadara
14,uṭṭatu
14,Yadaqqu
14,Zikirtayu
13,Abi-Yateʾ
13,Akkuddu
13,appātu
13,Aššur-naṣir-apli
13,Aza
13,batūlu
13,birti
13,Bit-Agusi
13,Bit-Barru
13,Bit-Humri
13,Bit-Ištar
13,Bit-Kapsi
13,bītu&&ilu
13,būnu
13,Dayyan-Aššur
13,dullu
13,Elenzaš
13,ēm
13,ezziš
13,Halman
13,himētu
13,hissatu
13,hūlu
13,Imgur-Enlil
13,kerhu
13,kippatu
13,kusāpu
13,lahmu
13,lānu
13,makāru
13,māliku
13,manāma
13,marru
13,Marʾubišti
13,mehru
13,minītu
13,mitgāru
13,muparriru
13,murtêʾu
13,mūtānu
13,Nabu-damiq
13,nāgiru
13,nāgiru&&ēkallu
13,nakkamtu
13,napardû
13,napāṣu
13,nasqu
13,natāru
13,nummuru
13,Parsuaš
13,piriggallu
13,Pisiris
13,qerītu
13,rîtu
13,šadāhu
13,ṣalî
13,ṣaliptu
13,Samʾuna
13,šāpiru
13,šašmu
13,šaṭru
13,Sebettu_d
13,ṣerretu
13,šīlān
13,ṣillu
13,sīrāšû
13,ṣītān
13,ṣūmu
13,Surappu
13,Suru
13,tarbaṣu
13,tēbû
13,tikpu
13,Til-Humbi
13,Tille
13,titūru
13,Undasu
13,urigallu
13,utūnu
13,warhišamma
13,wašṭu
13,watartu
13,zaqtu
13,Zikirtu
13,zikrūtu
13,zuqtu
12,abbūtu
12,Ammanana
12,Ammi-baʾal
12,andurāru
12,anzû
12,arhiš
12,ašlu
12,awû
12,ay
12,Babilayu
12,baʾʾītu
12,birtūtu
12,Damkina_d
12,dibbu
12,dikuggallu
12,Dur-Kurigalzu
12,duššupu
12,Egašankalama
12,elammakku
12,Elunu
12,eṣēru
12,eṣru
12,gallû
12,gilittu
12,Gilzanayu
12,gumāhu
12,habālu
12,hamšu
12,Hilmu
12,Hulli
12,hušahhu
12,Ianzu
12,ihzētu
12,Ilu-biʾdi
12,Irsia
12,iṣṣūriš
12,Ištar-Uruk_d
12,Itti
12,kabābu
12,Kar-Sin-ahhe-eriba
12,kašūšu
12,Kummahlum
12,kummuru
12,lābiš
12,lemēnu
12,Luli
12,maruṣtu
12,Mitatti
12,mulaʾʾiṭu
12,mušēribu
12,mušītu
12,nabāsu
12,naharmuṭu
12,nakmu
12,nannābu
12,nāsihu
12,nawû
12,nidûtu
12,pagû
12,palhiš
12,pānātu
12,papallu
12,pattu
12,qablû
12,qallu
12,Qarqar
12,Qidru
12,quppu
12,Raṣappa
12,reʾû
12,rīmāniš
12,sadāru
12,šaddûʾa
12,Šala_d
12,samānû
12,ṣarāšu
12,šaṭāru
12,šaṭru
12,sehû
12,sellu
12,ṣerru
12,šillatu
12,šitūltu
12,šuršu
12,šuršudu
12,šutāhû
12,šuʾu
12,taklu
12,tamlītu
12,tašīmtu
12,tašlīšu
12,teknû
12,Tupliaš
12,uhhuzu
12,Ulluba
12,ulṣu
12,upnu
12,urudû
12,Urzana
12,utnēnu
12,Yaʾ
12,zakû
12,zamāru
12,zāninūtu
11,alallu
11,Ambaris
11,anantu
11,arāhu
11,arki
11,Arzuhina
11,Aššur-nadin-šumi
11,atwû
11,bašāmu
11,batultu
11,bītānu
11,Bit-Bunaki
11,Bit-Šillani
11,Bit-Zualzaš
11,butuqtu
11,dāru
11,elēnû
11,ēpû
11,Etemenanki
11,gabarû
11,gāmilu
11,gupnu
11,Gurgumu
11,Habruri
11,hammāʾu
11,hanābu
11,Hanunu
11,hittu
11,Hubuškayu
11,Hubušna
11,ibrūtu
11,ilittu
11,Ispabara
11,Ištar-Aššuritu_d
11,kābisu
11,kamsu
11,kamû
11,Kasku
11,kibtu
11,Kilizi
11,Kišesim
11,kisû
11,Kudurru
11,Kullar
11,Kusu_d
11,līmu
11,malmališ
11,Maniye
11,maštaku
11,munarriṭu
11,mušpalu
11,muššāru
11,Muṣurayu
11,muttaprišu
11,muttarrû
11,nanzuzu
11,naqāru
11,Nartu
11,nēpeštu
11,Ninkura_d
11,nizmatu
11,Nur-Adad
11,pāna
11,pārisu
11,qannu
11,rabû&&šāqû
11,rēhtu
11,rubûtu
11,rūštu
11,šabburtu
11,sadru
11,ṣalālu
11,salhu
11,Ša-Nabu-šu
11,sapannu
11,šapšāqu
11,ṣāriru
11,šaṭāru
11,šaṭāru
11,šâṭu
11,Saya
